Latitude (decimal degrees):	42.164
Longitude (decimal degrees):	19.648
Elevation (m):	447
Radiation database:	PVGIS-SARAH3


Slope: 35 deg. 
Azimuth: 0 deg. 
time,G(i),H_sun,T2m,WS10m,Int
20231011:1610,0.0,0.0,20.12,1.03,0.0
20231011:1710,0.0,0.0,18.62,1.17,0.0
20231011:1810,0.0,0.0,17.12,1.38,0.0
20231011:1910,0.0,0.0,15.72,1.52,0.0
20231011:2010,0.0,0.0,14.12,1.66,0.0
20231011:2110,0.0,0.0,12.92,1.72,0.0
20231011:2210,0.0,0.0,12.19,1.79,0.0
20231011:2310,0.0,0.0,11.64,1.79,0.0
20231012:0010,0.0,0.0,11.25,1.86,0.0
20231012:0110,0.0,0.0,10.9,1.86,0.0
20231012:0210,0.0,0.0,10.62,1.79,0.0
20231012:0310,0.0,0.0,10.41,1.79,0.0
20231012:0410,0.0,0.0,10.25,1.72,0.0
20231012:0510,13.99,2.98,10.21,1.66,0.0
20231012:0610,62.09,13.54,11.84,1.38,0.0
20231012:0710,86.57,23.24,16.51,0.97,0.0
20231012:0810,761.43,31.49,19.78,0.34,0.0
20231012:0910,904.54,37.49,21.31,0.69,0.0
20231012:1010,962.56,40.37,22.06,1.24,0.0
20231012:1110,923.21,39.55,22.45,1.59,0.0
20231012:1210,820.47,35.21,22.48,1.72,0.0
20231012:1310,665.85,28.12,22.27,1.66,0.0
20231012:1410,434.34,19.15,21.73,1.59,0.0
20231012:1510,178.31,9.01,20.87,1.1,0.0
20231012:1610,0.0,0.0,19.53,0.69,0.0
20231012:1710,0.0,0.0,19.44,0.14,0.0
20231012:1810,0.0,0.0,18.91,0.34,0.0
20231012:1910,0.0,0.0,18.59,0.55,0.0
20231012:2010,0.0,0.0,17.82,0.9,0.0
20231012:2110,0.0,0.0,17.28,0.97,0.0
20231012:2210,0.0,0.0,16.9,1.03,0.0
20231012:2310,0.0,0.0,16.69,1.03,0.0
20231013:0010,0.0,0.0,16.54,1.03,0.0
20231013:0110,0.0,0.0,16.19,0.97,0.0
20231013:0210,0.0,0.0,16.02,0.97,0.0
20231013:0310,0.0,0.0,15.85,0.97,0.0
20231013:0410,0.0,0.0,15.69,1.03,0.0
20231013:0510,12.24,2.76,15.59,1.03,0.0
20231013:0610,62.09,13.31,15.83,0.97,0.0
20231013:0710,87.45,22.98,17.06,0.41,0.0
20231013:0810,756.95,31.19,19.12,0.41,0.0
20231013:0910,871.04,37.15,20.26,0.83,0.0
20231013:1010,934.08,40.0,21.24,1.03,0.0
20231013:1110,902.26,39.17,21.94,1.17,0.0
20231013:1210,821.1,34.84,22.23,1.38,0.0
20231013:1310,654.31,27.77,22.06,1.52,0.0
20231013:1410,410.38,18.83,21.45,1.45,0.0
20231013:1510,48.97,8.7,20.43,1.17,0.0
20231013:1610,0.0,0.0,19.26,0.83,0.0
20231013:1710,0.0,0.0,18.53,0.21,0.0
20231013:1810,0.0,0.0,18.03,0.28,0.0
20231013:1910,0.0,0.0,17.75,0.62,0.0
20231013:2010,0.0,0.0,17.13,0.83,0.0
20231013:2110,0.0,0.0,16.67,0.9,0.0
20231013:2210,0.0,0.0,16.31,0.97,0.0
20231013:2310,0.0,0.0,16.02,0.97,0.0
20231014:0010,0.0,0.0,15.8,0.97,0.0
20231014:0110,0.0,0.0,15.58,0.9,0.0
20231014:0210,0.0,0.0,15.47,0.9,0.0
20231014:0310,0.0,0.0,15.36,0.83,0.0
20231014:0410,0.0,0.0,15.2,0.83,0.0
20231014:0510,10.49,2.54,15.04,0.9,0.0
20231014:0610,69.08,13.07,14.97,0.9,0.0
20231014:0710,96.19,22.72,14.89,0.55,0.0
20231014:0810,731.62,30.89,17.55,0.21,0.0
20231014:0910,848.21,36.81,19.13,0.83,0.0
20231014:1010,904.42,39.63,20.05,1.24,0.0
20231014:1110,864.16,38.79,20.66,1.52,0.0
20231014:1210,812.19,34.48,20.84,1.79,0.0
20231014:1310,634.88,27.43,20.71,1.79,0.0
20231014:1410,337.26,18.51,20.05,1.66,0.0
20231014:1510,51.59,8.4,19.14,1.31,0.0
20231014:1610,0.0,0.0,18.07,0.9,0.0
20231014:1710,0.0,0.0,17.11,0.55,0.0
20231014:1810,0.0,0.0,17.07,0.28,0.0
20231014:1910,0.0,0.0,16.68,0.34,0.0
20231014:2010,0.0,0.0,16.44,0.48,0.0
20231014:2110,0.0,0.0,16.2,0.62,0.0
20231014:2210,0.0,0.0,15.92,0.76,0.0
20231014:2310,0.0,0.0,14.69,0.9,0.0
20231015:0010,0.0,0.0,14.73,0.9,0.0
20231015:0110,0.0,0.0,12.27,1.1,0.0
20231015:0210,0.0,0.0,11.1,1.24,0.0
20231015:0310,0.0,0.0,10.7,1.38,0.0
20231015:0410,0.0,0.0,10.43,1.45,0.0
20231015:0510,8.74,2.33,10.07,1.45,0.0
20231015:0610,68.21,12.84,11.25,1.24,0.0
20231015:0710,93.57,22.45,16.3,0.55,0.0
20231015:0810,739.84,30.59,18.93,0.48,0.0
20231015:0910,879.68,36.48,20.14,1.03,0.0
20231015:1010,944.28,39.26,21.03,1.38,0.0
20231015:1110,911.09,38.42,21.46,1.72,0.0
20231015:1210,819.78,34.11,21.49,1.86,0.0
20231015:1310,662.9,27.09,21.31,1.86,0.0
20231015:1410,381.21,18.19,20.81,1.72,0.0
20231015:1510,42.85,8.1,19.96,1.17,0.0
20231015:1610,0.0,0.0,18.66,0.69,0.0
20231015:1710,0.0,0.0,18.5,0.28,0.0
20231015:1810,0.0,0.0,17.98,0.41,0.0
20231015:1910,0.0,0.0,18.17,0.41,0.0
20231015:2010,0.0,0.0,17.89,0.21,0.0
20231015:2110,0.0,0.0,17.55,0.34,0.0
20231015:2210,0.0,0.0,15.7,0.62,0.0
20231015:2310,0.0,0.0,14.21,1.03,0.0
20231016:0010,0.0,0.0,13.47,1.52,0.0
20231016:0110,0.0,0.0,13.3,1.79,0.0
20231016:0210,0.0,0.0,13.05,2.21,0.0
20231016:0310,0.0,0.0,12.18,2.55,0.0
20231016:0410,0.0,0.0,11.59,2.55,0.0
20231016:0510,7.0,2.11,10.88,2.55,0.0
20231016:0610,57.71,12.6,10.85,2.55,0.0
20231016:0710,89.19,22.19,10.84,3.03,0.0
20231016:0810,737.81,30.29,11.95,3.59,0.0
20231016:0910,877.28,36.14,12.9,3.66,0.0
20231016:1010,933.3,38.89,14.17,3.79,0.0
20231016:1110,863.49,38.04,15.22,3.38,0.0
20231016:1210,790.33,33.75,15.91,3.03,0.0
20231016:1310,535.3,26.75,16.21,2.76,0.0
20231016:1410,302.09,17.87,16.02,2.28,0.0
20231016:1510,41.1,7.81,15.43,1.79,0.0
20231016:1610,0.0,0.0,14.41,1.59,0.0
20231016:1710,0.0,0.0,13.5,1.59,0.0
20231016:1810,0.0,0.0,12.49,1.72,0.0
20231016:1910,0.0,0.0,11.65,1.79,0.0
20231016:2010,0.0,0.0,11.24,1.79,0.0
20231016:2110,0.0,0.0,11.03,1.86,0.0
20231016:2210,0.0,0.0,10.76,1.86,0.0
20231016:2310,0.0,0.0,10.35,1.86,0.0
20231017:0010,0.0,0.0,10.39,1.79,0.0
20231017:0110,0.0,0.0,10.27,1.72,0.0
20231017:0210,0.0,0.0,10.42,1.66,0.0
20231017:0310,0.0,0.0,10.7,1.66,0.0
20231017:0410,0.0,0.0,11.02,1.59,0.0
20231017:0510,0.87,1.89,10.97,1.38,0.0
20231017:0610,50.72,12.36,11.15,1.31,0.0
20231017:0710,34.1,21.92,9.86,1.52,0.0
20231017:0810,73.24,29.99,10.25,1.52,0.0
20231017:0910,74.17,35.8,10.86,1.52,0.0
20231017:1010,85.29,38.53,11.42,1.45,0.0
20231017:1110,83.44,37.67,11.78,1.45,0.0
20231017:1210,102.91,33.4,11.95,1.45,0.0
20231017:1310,94.56,26.42,12.22,1.52,0.0
20231017:1410,98.58,17.56,12.36,1.59,0.0
20231017:1510,34.1,7.51,12.35,1.52,0.0
20231017:1610,0.0,0.0,12.21,1.59,0.0
20231017:1710,0.0,0.0,11.95,1.66,0.0
20231017:1810,0.0,0.0,11.42,1.72,0.0
20231017:1910,0.0,0.0,10.32,1.66,0.0
20231017:2010,0.0,0.0,9.76,1.79,0.0
20231017:2110,0.0,0.0,9.3,1.79,0.0
20231017:2210,0.0,0.0,8.79,1.79,0.0
20231017:2310,0.0,0.0,8.09,1.86,0.0
20231018:0010,0.0,0.0,7.85,1.86,0.0
20231018:0110,0.0,0.0,7.3,1.86,0.0
20231018:0210,0.0,0.0,6.75,1.86,0.0
20231018:0310,0.0,0.0,6.57,1.86,0.0
20231018:0410,0.0,0.0,6.12,1.93,0.0
20231018:0510,3.5,1.67,5.76,1.86,0.0
20231018:0610,65.58,12.13,7.02,1.59,0.0
20231018:0710,88.32,21.66,9.63,1.45,0.0
20231018:0810,104.06,29.69,12.86,1.17,0.0
20231018:0910,891.91,35.46,14.85,0.76,0.0
20231018:1010,933.56,38.17,16.23,0.34,0.0
20231018:1110,877.6,37.31,17.11,0.34,0.0
20231018:1210,794.58,33.04,17.57,0.48,0.0
20231018:1310,633.57,26.09,17.68,0.76,0.0
20231018:1410,215.35,17.26,17.38,0.97,0.0
20231018:1510,37.6,7.22,16.57,0.9,0.0
20231018:1610,0.0,0.0,15.53,0.55,0.0
20231018:1710,0.0,0.0,15.27,0.14,0.0
20231018:1810,0.0,0.0,14.77,0.62,0.0
20231018:1910,0.0,0.0,13.87,0.76,0.0
20231018:2010,0.0,0.0,13.44,0.97,0.0
20231018:2110,0.0,0.0,12.58,1.1,0.0
20231018:2210,0.0,0.0,12.25,1.1,0.0
20231018:2310,0.0,0.0,12.66,1.03,0.0
20231019:0010,0.0,0.0,13.09,1.03,0.0
20231019:0110,0.0,0.0,13.07,1.1,0.0
20231019:0210,0.0,0.0,13.03,1.1,0.0
20231019:0310,0.0,0.0,12.82,1.1,0.0
20231019:0410,0.0,0.0,12.74,1.1,0.0
20231019:0510,4.37,1.45,12.71,1.17,0.0
20231019:0610,64.71,11.89,12.6,1.17,0.0
20231019:0710,111.06,21.39,14.58,0.69,0.0
20231019:0810,202.0,29.39,17.29,0.41,0.0
20231019:0910,237.98,35.13,17.79,0.83,0.0
20231019:1010,318.47,37.81,18.45,1.17,0.0
20231019:1110,221.31,36.94,18.97,1.79,0.0
20231019:1210,74.17,32.69,19.21,1.72,0.0
20231019:1310,113.11,25.76,19.3,1.79,0.0
20231019:1410,25.96,16.95,19.14,1.79,0.0
20231019:1510,20.11,6.94,18.16,0.9,0.0
20231019:1610,0.0,0.0,17.43,0.14,0.0
20231019:1710,0.0,0.0,16.66,0.62,0.0
20231019:1810,0.0,0.0,15.95,0.76,0.0
20231019:1910,0.0,0.0,15.77,0.83,0.0
20231019:2010,0.0,0.0,15.46,0.83,0.0
20231019:2110,0.0,0.0,15.37,0.83,0.0
20231019:2210,0.0,0.0,15.23,0.9,0.0
20231019:2310,0.0,0.0,15.08,1.03,0.0
20231020:0010,0.0,0.0,14.79,1.1,0.0
20231020:0110,0.0,0.0,14.55,1.17,0.0
20231020:0210,0.0,0.0,14.19,1.24,0.0
20231020:0310,0.0,0.0,13.73,1.31,0.0
20231020:0410,0.0,0.0,13.74,1.38,0.0
20231020:0510,0.0,0.0,13.89,1.31,0.0
20231020:0610,71.71,11.65,14.65,1.24,0.0
20231020:0710,109.31,21.12,16.81,0.69,0.0
20231020:0810,118.05,29.09,19.65,0.28,0.0
20231020:0910,829.3,34.79,21.19,0.48,0.0
20231020:1010,838.49,37.45,22.23,1.66,0.0
20231020:1110,736.75,36.58,22.85,2.28,0.0
20231020:1210,807.81,32.34,23.13,2.48,0.0
20231020:1310,390.07,25.43,23.23,2.21,0.0
20231020:1410,230.99,16.65,22.92,1.38,0.0
20231020:1510,36.73,6.66,22.18,1.38,0.0
20231020:1610,0.0,0.0,20.69,1.1,0.0
20231020:1710,0.0,0.0,21.49,0.48,0.0
20231020:1810,0.0,0.0,21.11,0.21,0.0
20231020:1910,0.0,0.0,21.27,0.55,0.0
20231020:2010,0.0,0.0,20.86,0.21,0.0
20231020:2110,0.0,0.0,20.56,0.07,0.0
20231020:2210,0.0,0.0,20.23,0.14,0.0
20231020:2310,0.0,0.0,20.0,0.21,0.0
20231021:0010,0.0,0.0,19.84,0.41,0.0
20231021:0110,0.0,0.0,19.79,0.41,0.0
20231021:0210,0.0,0.0,19.55,0.62,0.0
20231021:0310,0.0,0.0,19.32,0.76,0.0
20231021:0410,0.0,0.0,19.26,0.9,0.0
20231021:0510,0.0,0.0,17.58,1.24,0.0
20231021:0610,71.71,11.41,16.96,1.24,0.0
20231021:0710,87.45,20.86,20.9,0.76,0.0
20231021:0810,200.25,28.79,22.81,1.31,0.0
20231021:0910,216.87,34.46,23.62,2.34,0.0
20231021:1010,573.3,37.09,23.96,2.55,0.0
20231021:1110,324.38,36.22,23.83,2.62,0.0
20231021:1210,120.52,32.0,23.61,2.34,0.0
20231021:1310,110.33,25.11,23.19,1.93,0.0
20231021:1410,44.5,16.35,22.87,2.14,0.0
20231021:1510,19.24,6.38,22.18,2.28,0.0
20231021:1610,0.0,0.0,21.3,2.41,0.0
20231021:1710,0.0,0.0,20.22,2.34,0.0
20231021:1810,0.0,0.0,19.23,2.0,0.0
20231021:1910,0.0,0.0,16.86,1.45,0.0
20231021:2010,0.0,0.0,16.25,1.1,0.0
20231021:2110,0.0,0.0,17.26,0.69,0.0
20231021:2210,0.0,0.0,16.38,0.76,0.0
20231021:2310,0.0,0.0,15.0,1.17,0.0
20231022:0010,0.0,0.0,15.67,0.69,0.0
20231022:0110,0.0,0.0,16.05,0.14,0.0
20231022:0210,0.0,0.0,15.83,0.55,0.0
20231022:0310,0.0,0.0,15.14,0.76,0.0
20231022:0410,0.0,0.0,14.69,0.9,0.0
20231022:0510,0.0,0.0,14.26,1.17,0.0
20231022:0610,44.6,11.17,14.7,1.1,0.0
20231022:0710,101.44,20.59,16.33,0.9,0.0
20231022:0810,90.07,28.49,17.36,0.55,0.0
20231022:0910,45.43,34.13,18.25,0.28,0.0
20231022:1010,291.5,36.74,18.87,0.69,0.0
20231022:1110,489.44,35.86,19.56,1.59,0.0
20231022:1210,66.75,31.66,19.91,1.52,0.0
20231022:1310,332.4,24.8,19.76,1.31,0.0
20231022:1410,242.13,16.06,19.59,1.03,0.0
20231022:1510,33.23,6.1,19.05,0.55,0.0
20231022:1610,0.0,0.0,18.57,0.21,0.0
20231022:1710,0.0,0.0,18.12,0.41,0.0
20231022:1810,0.0,0.0,17.67,0.69,0.0
20231022:1910,0.0,0.0,16.24,0.9,0.0
20231022:2010,0.0,0.0,15.08,1.17,0.0
20231022:2110,0.0,0.0,14.44,1.24,0.0
20231022:2210,0.0,0.0,12.69,1.38,0.0
20231022:2310,0.0,0.0,11.41,1.45,0.0
20231023:0010,0.0,0.0,11.23,1.38,0.0
20231023:0110,0.0,0.0,11.25,1.38,0.0
20231023:0210,0.0,0.0,11.94,1.31,0.0
20231023:0310,0.0,0.0,11.67,1.38,0.0
20231023:0410,0.0,0.0,11.48,1.45,0.0
20231023:0510,0.0,0.0,10.84,1.52,0.0
20231023:0610,67.33,10.93,11.65,1.24,0.0
20231023:0710,83.95,20.32,15.1,0.69,0.0
20231023:0810,99.69,28.19,17.61,0.34,0.0
20231023:0910,847.27,33.8,19.18,0.9,0.0
20231023:1010,870.41,36.39,20.0,1.24,0.0
20231023:1110,859.3,35.51,20.31,1.45,0.0
20231023:1210,802.99,31.32,20.62,1.66,0.0
20231023:1310,601.61,24.48,20.49,1.59,0.0
20231023:1410,377.0,15.77,19.95,1.17,0.0
20231023:1510,33.23,5.83,19.27,0.83,0.0
20231023:1610,0.0,0.0,18.33,0.48,0.0
20231023:1710,0.0,0.0,17.94,0.21,0.0
20231023:1810,0.0,0.0,17.38,0.48,0.0
20231023:1910,0.0,0.0,17.3,0.55,0.0
20231023:2010,0.0,0.0,16.68,0.83,0.0
20231023:2110,0.0,0.0,16.15,0.9,0.0
20231023:2210,0.0,0.0,15.73,1.03,0.0
20231023:2310,0.0,0.0,15.1,1.1,0.0
20231024:0010,0.0,0.0,14.82,1.17,0.0
20231024:0110,0.0,0.0,14.27,1.17,0.0
20231024:0210,0.0,0.0,14.06,1.17,0.0
20231024:0310,0.0,0.0,13.25,1.31,0.0
20231024:0410,0.0,0.0,12.35,1.38,0.0
20231024:0510,0.0,0.0,11.24,1.45,0.0
20231024:0610,67.33,10.69,10.64,1.45,0.0
20231024:0710,132.04,20.06,13.86,1.17,0.0
20231024:0810,128.55,27.89,17.64,0.55,0.0
20231024:0910,809.43,33.47,19.62,0.28,0.0
20231024:1010,762.63,36.04,20.64,0.83,0.0
20231024:1110,526.07,35.16,21.17,1.17,0.0
20231024:1210,468.65,30.99,21.19,1.17,0.0
20231024:1310,516.09,24.17,21.02,1.1,0.0
20231024:1410,369.81,15.49,20.65,1.03,0.0
20231024:1510,31.48,5.57,19.72,0.76,0.0
20231024:1610,0.0,0.0,19.11,0.34,0.0
20231024:1710,0.0,0.0,18.5,0.69,0.0
20231024:1810,0.0,0.0,17.99,0.76,0.0
20231024:1910,0.0,0.0,18.27,0.76,0.0
20231024:2010,0.0,0.0,18.52,0.55,0.0
20231024:2110,0.0,0.0,18.27,0.14,0.0
20231024:2210,0.0,0.0,17.74,0.41,0.0
20231024:2310,0.0,0.0,17.1,0.62,0.0
20231025:0010,0.0,0.0,15.78,0.97,0.0
20231025:0110,0.0,0.0,14.29,1.38,0.0
20231025:0210,0.0,0.0,15.09,1.1,0.0
20231025:0310,0.0,0.0,15.83,0.9,0.0
20231025:0410,0.0,0.0,16.23,0.69,0.0
20231025:0510,0.0,0.0,14.95,1.1,0.0
20231025:0610,63.84,10.45,14.57,1.03,0.0
20231025:0710,49.84,19.79,16.03,0.48,0.0
20231025:0810,51.59,27.6,17.14,1.03,0.0
20231025:0910,68.61,33.15,17.27,1.59,0.0
20231025:1010,106.62,35.7,17.1,1.93,0.0
20231025:1110,74.17,34.82,17.49,2.21,0.0
20231025:1210,40.79,30.66,17.77,2.69,0.0
20231025:1310,76.02,23.87,17.34,2.21,0.0
20231025:1410,53.77,15.2,16.9,2.21,0.0
20231025:1510,7.87,5.3,16.4,1.52,0.0
20231025:1610,0.0,0.0,15.98,1.24,0.0
20231025:1710,0.0,0.0,15.77,1.17,0.0
20231025:1810,0.0,0.0,15.73,1.31,0.0
20231025:1910,0.0,0.0,15.42,0.83,0.0
20231025:2010,0.0,0.0,15.25,0.69,0.0
20231025:2110,0.0,0.0,15.3,0.9,0.0
20231025:2210,0.0,0.0,15.24,0.97,0.0
20231025:2310,0.0,0.0,15.29,1.24,0.0
20231026:0010,0.0,0.0,14.83,1.38,0.0
20231026:0110,0.0,0.0,14.5,0.97,0.0
20231026:0210,0.0,0.0,14.35,1.03,0.0
20231026:0310,0.0,0.0,13.96,1.03,0.0
20231026:0410,0.0,0.0,13.54,0.76,0.0
20231026:0510,0.0,0.0,13.3,0.55,0.0
20231026:0610,10.49,10.21,13.33,0.69,0.0
20231026:0710,22.74,19.52,14.67,1.1,0.0
20231026:0810,173.14,27.3,15.75,1.72,0.0
20231026:0910,49.14,32.82,16.27,1.52,0.0
20231026:1010,47.28,35.36,17.49,1.59,0.0
20231026:1110,100.13,34.47,17.7,1.59,0.0
20231026:1210,40.79,30.33,17.56,1.72,0.0
20231026:1310,30.59,23.57,17.07,1.17,0.0
20231026:1410,17.62,14.93,16.24,0.9,0.0
20231026:1510,17.49,5.05,15.11,0.34,0.0
20231026:1610,0.0,0.0,14.72,0.48,0.0
20231026:1710,0.0,0.0,14.34,0.69,0.0
20231026:1810,0.0,0.0,14.39,0.55,0.0
20231026:1910,0.0,0.0,14.76,0.62,0.0
20231026:2010,0.0,0.0,15.04,0.69,0.0
20231026:2110,0.0,0.0,15.03,0.62,0.0
20231026:2210,0.0,0.0,14.93,0.48,0.0
20231026:2310,0.0,0.0,14.79,0.62,0.0
20231027:0010,0.0,0.0,14.7,1.17,0.0
20231027:0110,0.0,0.0,14.6,1.17,0.0
20231027:0210,0.0,0.0,14.62,0.97,0.0
20231027:0310,0.0,0.0,14.63,0.9,0.0
20231027:0410,0.0,0.0,14.61,0.83,0.0
20231027:0510,0.0,0.0,14.45,0.9,0.0
20231027:0610,22.74,9.97,14.34,1.03,0.0
20231027:0710,33.23,19.26,15.68,1.79,0.0
20231027:0810,67.33,27.0,16.78,2.28,0.0
20231027:0910,52.85,32.5,17.26,2.83,0.0
20231027:1010,46.36,35.02,17.78,2.9,0.0
20231027:1110,45.43,34.14,18.13,3.45,0.0
20231027:1210,39.87,30.01,18.82,4.14,0.0
20231027:1310,29.67,23.27,18.96,4.0,0.0
20231027:1410,126.67,14.65,18.82,3.72,0.0
20231027:1510,15.74,4.79,18.41,4.34,0.0
20231027:1610,0.0,0.0,18.08,3.86,0.0
20231027:1710,0.0,0.0,17.87,4.07,0.0
20231027:1810,0.0,0.0,17.67,3.86,0.0
20231027:1910,0.0,0.0,17.19,3.45,0.0
20231027:2010,0.0,0.0,16.78,2.97,0.0
20231027:2110,0.0,0.0,16.39,1.93,0.0
20231027:2210,0.0,0.0,15.93,1.45,0.0
20231027:2310,0.0,0.0,16.04,1.52,0.0
20231028:0010,0.0,0.0,16.24,1.52,0.0
20231028:0110,0.0,0.0,16.29,1.45,0.0
20231028:0210,0.0,0.0,15.73,1.38,0.0
20231028:0310,0.0,0.0,15.18,1.24,0.0
20231028:0410,0.0,0.0,14.65,1.17,0.0
20231028:0510,0.0,0.0,13.94,1.24,0.0
20231028:0610,59.46,9.72,14.28,1.24,0.0
20231028:0710,83.95,18.99,16.21,1.45,0.0
20231028:0810,179.26,26.71,17.19,2.07,0.0
20231028:0910,286.67,32.18,17.91,2.41,0.0
20231028:1010,229.55,34.68,17.99,2.55,0.0
20231028:1110,414.08,33.8,17.9,2.48,0.0
20231028:1210,323.27,29.7,17.87,2.07,0.0
20231028:1310,148.58,22.98,17.9,2.0,0.0
20231028:1410,129.71,14.39,17.37,1.59,0.0
20231028:1510,25.36,4.54,16.83,0.69,0.0
20231028:1610,0.0,0.0,16.42,0.0,0.0
20231028:1710,0.0,0.0,16.07,0.34,0.0
20231028:1810,0.0,0.0,15.66,0.55,0.0
20231028:1910,0.0,0.0,16.1,0.55,0.0
20231028:2010,0.0,0.0,15.7,0.69,0.0
20231028:2110,0.0,0.0,15.36,0.83,0.0
20231028:2210,0.0,0.0,13.4,1.1,0.0
20231028:2310,0.0,0.0,11.24,1.24,0.0
20231029:0010,0.0,0.0,11.22,1.17,0.0
20231029:0110,0.0,0.0,11.14,1.24,0.0
20231029:0210,0.0,0.0,10.94,1.24,0.0
20231029:0310,0.0,0.0,10.76,1.38,0.0
20231029:0410,0.0,0.0,10.53,1.45,0.0
20231029:0510,0.0,0.0,10.15,1.52,0.0
20231029:0610,59.46,9.48,10.36,1.38,0.0
20231029:0710,79.58,18.73,13.99,0.97,0.0
20231029:0810,98.81,26.42,17.42,0.48,0.0
20231029:0910,828.45,31.86,18.8,0.21,0.0
20231029:1010,905.27,34.35,19.61,0.69,0.0
20231029:1110,868.74,33.47,20.06,1.03,0.0
20231029:1210,782.8,29.38,20.12,1.24,0.0
20231029:1310,590.45,22.69,19.92,1.17,0.0
20231029:1410,361.84,14.12,19.51,0.9,0.0
20231029:1510,22.74,4.3,18.73,0.55,0.0
20231029:1610,0.0,0.0,18.24,0.14,0.0
20231029:1710,0.0,0.0,17.62,0.48,0.0
20231029:1810,0.0,0.0,16.8,0.83,0.0
20231029:1910,0.0,0.0,15.74,1.03,0.0
20231029:2010,0.0,0.0,13.97,1.24,0.0
20231029:2110,0.0,0.0,12.61,1.38,0.0
20231029:2210,0.0,0.0,11.54,1.52,0.0
20231029:2310,0.0,0.0,10.93,1.59,0.0
20231030:0010,0.0,0.0,10.76,1.52,0.0
20231030:0110,0.0,0.0,10.67,1.52,0.0
20231030:0210,0.0,0.0,11.03,1.52,0.0
20231030:0310,0.0,0.0,10.93,1.52,0.0
20231030:0410,0.0,0.0,10.48,1.59,0.0
20231030:0510,0.0,0.0,9.92,1.66,0.0
20231030:0610,45.47,9.24,9.31,1.66,0.0
20231030:0710,74.33,18.46,11.33,1.45,0.0
20231030:0810,93.57,26.13,15.7,0.97,0.0
20231030:0910,881.89,31.54,18.52,0.34,0.0
20231030:1010,931.7,34.02,19.89,0.41,0.0
20231030:1110,902.53,33.14,20.43,0.83,0.0
20231030:1210,812.34,29.07,20.59,0.97,0.0
20231030:1310,611.46,22.41,20.39,0.97,0.0
20231030:1410,376.48,13.86,19.88,0.62,0.0
20231030:1510,20.99,4.06,19.31,0.34,0.0
20231030:1610,0.0,0.0,18.54,0.41,0.0
20231030:1710,0.0,0.0,17.5,0.9,0.0
20231030:1810,0.0,0.0,16.35,1.1,0.0
20231030:1910,0.0,0.0,15.23,1.24,0.0
20231030:2010,0.0,0.0,13.69,1.38,0.0
20231030:2110,0.0,0.0,12.19,1.59,0.0
20231030:2210,0.0,0.0,10.73,1.66,0.0
20231030:2310,0.0,0.0,9.78,1.72,0.0
20231031:0010,0.0,0.0,9.26,1.72,0.0
20231031:0110,0.0,0.0,8.91,1.72,0.0
20231031:0210,0.0,0.0,8.85,1.72,0.0
20231031:0310,0.0,0.0,9.14,1.66,0.0
20231031:0410,0.0,0.0,9.75,1.59,0.0
20231031:0510,0.0,0.0,10.67,1.52,0.0
20231031:0610,34.98,9.0,12.03,1.31,0.0
20231031:0710,93.57,18.2,14.4,0.76,0.0
20231031:0810,146.03,25.84,17.74,0.28,0.0
20231031:0910,381.1,31.23,18.76,1.1,0.0
20231031:1010,93.64,33.69,18.98,1.45,0.0
20231031:1110,44.5,32.82,19.05,1.79,0.0
20231031:1210,38.01,28.77,18.86,2.14,0.0
20231031:1310,28.74,22.13,17.86,1.93,0.0
20231031:1410,26.89,13.61,16.85,2.14,0.0
20231031:1510,10.49,3.83,16.58,2.48,0.0
20231031:1610,0.0,0.0,16.26,2.41,0.0
20231031:1710,0.0,0.0,15.96,2.34,0.0
20231031:1810,0.0,0.0,15.77,2.55,0.0
20231031:1910,0.0,0.0,15.36,1.93,0.0
20231031:2010,0.0,0.0,15.31,2.0,0.0
20231031:2110,0.0,0.0,15.03,1.86,0.0
20231031:2210,0.0,0.0,14.92,1.24,0.0
20231031:2310,0.0,0.0,14.94,1.1,0.0
20231101:0010,0.0,0.0,14.41,0.83,0.0
20231101:0110,0.0,0.0,14.53,0.41,0.0
20231101:0210,0.0,0.0,14.48,0.34,0.0
20231101:0310,0.0,0.0,14.09,0.55,0.0
20231101:0410,0.0,0.0,13.36,0.69,0.0
20231101:0510,0.0,0.0,12.12,0.97,0.0
20231101:0610,54.22,8.76,11.32,1.1,0.0
20231101:0710,105.81,17.94,13.21,0.9,0.0
20231101:0810,142.54,25.55,14.72,0.41,0.0
20231101:0910,699.78,30.92,16.25,0.28,0.0
20231101:1010,697.08,33.37,17.25,0.62,0.0
20231101:1110,618.51,32.5,17.89,0.76,0.0
20231101:1210,612.03,28.47,18.14,1.03,0.0
20231101:1310,561.0,21.85,18.18,1.31,0.0
20231101:1410,163.11,13.36,17.56,1.1,0.0
20231101:1510,13.99,3.6,16.79,0.9,0.0
20231101:1610,0.0,0.0,16.34,0.34,0.0
20231101:1710,0.0,0.0,16.11,0.14,0.0
20231101:1810,0.0,0.0,15.86,0.41,0.0
20231101:1910,0.0,0.0,15.53,0.55,0.0
20231101:2010,0.0,0.0,15.44,0.34,0.0
20231101:2110,0.0,0.0,15.39,0.21,0.0
20231101:2210,0.0,0.0,15.25,0.28,0.0
20231101:2310,0.0,0.0,13.14,1.38,0.0
20231102:0010,0.0,0.0,13.17,0.76,0.0
20231102:0110,0.0,0.0,13.06,0.48,0.0
